date,symbol,day_flow_usd,sum21_usd,cumulative_usd
2025-06-11,ARKB,5952206,94315662,2049132883
2025-06-12,ARKB,6384202,94931028,2055517085
2025-06-13,ARKB,7657593,95811411,2063174678
2025-06-16,ARKB,9261985,102485185,2072436663
2025-06-17,ARKB,7241013,102423266,2079677676
2025-06-18,ARKB,2813033,100574296,2082490709
2025-06-19,ARKB,2562821,99569574,2085053530
2025-06-20,ARKB,5178011,101106377,2090231541
2025-06-23,ARKB,7846681,105437934,2098078222
2025-06-24,ARKB,4731714,107361335,2102809936
2025-06-25,ARKB,9562970,114183872,2112372906
2025-06-26,ARKB,5641766,109907384,2118014672
2025-06-27,ARKB,5130373,110384975,2123145045
2025-06-30,ARKB,1880692,106546644,2125025737
2025-07-01,ARKB,3752312,106756894,2128778049
2025-07-02,ARKB,4500076,107828388,2133278125
2025-07-03,ARKB,8267729,109480846,2141545854
2025-07-04,ARKB,2558660,109547519,2144104514
2025-07-07,ARKB,5903617,112835762,2150008131
2025-07-08,ARKB,3372189,113404526,2153380320
2025-07-09,ARKB,6525193,116724836,2159905513
2025-07-10,ARKB,3233013,114005643,2163138526
2025-07-11,ARKB,3184273,110805714,2166322799
2025-07-14,ARKB,6547670,109695791,2172870469
2025-07-15,ARKB,2378878,102812684,2175249347
2025-07-16,ARKB,6314316,101885987,2181563663
2025-07-17,ARKB,3958997,103031951,2185522660
2025-07-18,ARKB,5144728,105613858,2190667388
2025-07-21,ARKB,3182591,103618438,2193849979
2025-07-22,ARKB,2169416,97941173,2196019395
2025-07-23,ARKB,4712662,97922121,2200732057
2025-07-24,ARKB,3031821,91390972,2203763878
2025-07-25,ARKB,8467705,94216911,2212231583
2025-07-28,ARKB,3603768,92690306,2215835351
2025-07-29,ARKB,5225382,96034996,2221060733
2025-07-30,ARKB,7933009,100215693,2228993742
2025-07-31,ARKB,4545978,100261595,2233539720
2025-08-01,ARKB,4508353,96502219,2238048073
2025-08-04,ARKB,5079233,99022792,2243127306
2025-08-05,ARKB,3737522,96856697,2246864828
2025-08-06,ARKB,5373034,98857542,2252237862
2025-08-07,ARKB,7103181,99435530,2259341043
2025-08-08,ARKB,5009057,101211574,2264350100
2025-08-11,ARKB,2305390,100332691,2266655490
2025-08-12,ARKB,2731400,96516421,2269386890
2025-08-13,ARKB,8733201,102870744,2278120091
2025-08-14,ARKB,3146161,99702589,2281266252
2025-08-15,ARKB,5667846,101411438,2286934098
2025-08-18,ARKB,5139974,101406684,2292074072
2025-08-19,ARKB,2730774,100954867,2294804846
2025-08-20,ARKB,6917827,105703278,2301722673
2025-08-21,ARKB,8391059,109381675,2310113732
2025-08-22,ARKB,7443548,113793402,2317557280
2025-08-25,ARKB,6497807,111823504,2324055087
2025-08-26,ARKB,4322019,112541755,2328377106
2025-08-27,ARKB,6466617,113782990,2334843723
2025-08-28,ARKB,3991928,109841909,2338835651
2025-08-29,ARKB,3625172,108921103,2342460823
2025-09-01,ARKB,4447023,108859773,2346907846
2025-09-02,ARKB,8844564,112625104,2355752410
2025-09-03,ARKB,2975110,111862692,2358727520
2025-09-04,ARKB,1906568,108396226,2360634088
2025-09-05,ARKB,1752893,103045938,2362386981
2025-09-08,ARKB,7694728,105731609,2370081709
2025-09-09,ARKB,3132196,106558415,2373213905
2025-09-10,ARKB,2656034,106483049,2375869939
2025-09-11,ARKB,4553394,102303242,2380423333
2025-09-12,ARKB,5396510,104553591,2385819843
2025-09-15,ARKB,2355332,101241077,2388175175
2025-09-16,ARKB,4768689,100869792,2392943864
2025-09-17,ARKB,5632513,103771531,2398576377
2025-09-18,ARKB,9076638,105930342,2407653015
2025-09-19,ARKB,5700043,103239326,2413353058
2025-09-22,ARKB,6069691,101865469,2419422749
2025-09-23,ARKB,6901917,102269579,2426324666
2025-09-24,ARKB,8409537,106357097,2434734203
2025-09-25,ARKB,2911667,102802147,2437645870
2024-01-11,BTCO,10325204,0,10325204
2024-01-12,BTCO,11012406,0,21337610
2024-01-13,BTCO,9802938,0,31140548
2024-01-16,BTCO,8052117,0,39192665
2024-01-17,BTCO,5945865,0,45138530
2024-01-18,BTCO,10984798,0,56123328
2024-01-19,BTCO,10797985,0,66921313
2024-01-20,BTCO,5768704,0,72690017
2024-01-23,BTCO,8204538,0,80894555
2024-01-24,BTCO,7822219,0,88716774
2024-01-25,BTCO,6681895,0,95398669
2024-01-26,BTCO,6058367,0,101457036
2024-01-27,BTCO,10607688,0,112064724
2024-01-30,BTCO,7016985,0,119081709
2024-01-31,BTCO,11087979,0,130169688
2024-02-01,BTCO,8757038,0,138926726
2024-02-02,BTCO,7839508,0,146766234
2024-02-03,BTCO,6382653,0,153148887
2024-02-06,BTCO,9939354,0,163088241
2024-02-07,BTCO,13797509,0,176885750
2024-02-08,BTCO,10674224,187559974,187559974
2024-02-09,BTCO,7752519,184987289,195312493
2024-02-10,BTCO,3399728,177374611,198712221
2024-02-13,BTCO,9824458,177396131,208536679
2024-02-14,BTCO,7250497,176594511,215787176
2024-02-15,BTCO,4950801,175599447,220737977
2024-02-16,BTCO,2518729,167133378,223256706
2024-02-17,BTCO,3737550,160072943,226994256
2024-02-20,BTCO,7707382,162011621,234701638
2024-02-21,BTCO,4149019,157956102,238850657
2024-02-22,BTCO,5893675,156027558,244744332
2024-02-23,BTCO,8637849,157983512,253382181
2024-02-24,BTCO,4903737,156828882,258285918
2024-02-27,BTCO,4547685,150768879,262833603
2024-02-28,BTCO,5358850,149110744,268192453
2024-02-29,BTCO,3326732,141349497,271519185
2024-03-01,BTCO,9632738,142225197,281151923
2024-03-02,BTCO,2504474,136890163,283656397
2024-03-05,BTCO,5605146,136112656,289261543
2024-03-06,BTCO,4861208,131034510,294122751
2024-03-07,BTCO,2097498,119334499,296220249
2024-03-08,BTCO,6052132,114712407,302272381
2024-03-09,BTCO,7258607,114218495,309530988
2024-03-11,BTCO,7481675,118300442,317012663
2024-03-12,BTCO,6190246,114666230,323202909
2024-03-13,BTCO,4380681,111796414,327583590
2024-03-14,BTCO,7955189,114800802,335538779
2024-03-15,BTCO,5755855,118037928,341294634
2024-03-18,BTCO,7962683,122263061,349257317
2024-03-19,BTCO,2463327,117019006,351720644
2024-03-20,BTCO,3361980,116231967,355082624
2024-03-21,BTCO,6601998,116940290,361684622
2024-03-22,BTCO,3209035,111511476,364893657
2024-03-25,BTCO,4485332,111093071,369378989
2024-03-26,BTCO,6156076,112701462,375535065
2024-03-27,BTCO,4091519,111434131,379626584
2024-03-28,BTCO,4322529,112429928,383949113
2024-03-29,BTCO,3275493,106072683,387224606
2024-04-01,BTCO,6614626,110182835,393839232
2024-04-02,BTCO,5723623,110301312,399562855
2024-04-03,BTCO,4055691,109495795,403618546
2024-04-04,BTCO,2465255,109863552,406083801
2024-04-05,BTCO,8177871,111989291,414261672
2024-04-08,BTCO,6452920,111183604,420714592
2024-04-09,BTCO,5298759,109000688,426013351
2024-04-10,BTCO,3506448,106316890,429519799
2024-04-11,BTCO,4219226,106155435,433739025
2024-04-12,BTCO,2584909,100785155,436323934
2024-04-15,BTCO,5483793,100513093,441807727
2024-04-16,BTCO,4098350,96648760,445906077
2024-04-17,BTCO,5049479,99234912,450955556
2024-04-18,BTCO,5484394,101357326,456439950
2024-04-19,BTCO,4662737,99418065,461102687
2024-04-22,BTCO,5485224,101694254,466587911
2024-04-23,BTCO,4212314,101421236,470800225
2024-04-24,BTCO,1549244,96814404,472349469
2024-04-25,BTCO,6027927,98750812,478377396
2024-04-26,BTCO,4161157,98589440,482538553
2024-04-29,BTCO,1869261,97183208,484407814
2024-04-30,BTCO,3425847,93994429,487833661
2024-05-01,BTCO,5623010,93893816,493456671
2024-05-02,BTCO,2838906,92677031,496295577
2024-05-03,BTCO,2137184,92348960,498432761
2024-05-06,BTCO,2593961,86765050,501026722
2024-05-07,BTCO,1896369,82208499,502923091
2024-05-08,BTCO,3392965,80302705,506316056
2024-05-09,BTCO,2659203,79455460,508975259
2024-05-10,BTCO,6791719,82027953,515766978
2024-05-13,BTCO,3999162,83442206,519766140
2024-05-14,BTCO,2938911,80897324,522705051
2024-05-15,BTCO,4142560,80941534,526847611
2024-05-16,BTCO,3481338,79373393,530328949
2024-05-17,BTCO,6189798,80078797,536518747
2024-05-20,BTCO,6370679,81786739,542889426
2024-05-21,BTCO,2612721,78914236,545502147
2024-05-22,BTCO,3511674,78213596,549013821
2024-05-23,BTCO,6228444,82892796,555242265
2024-05-24,BTCO,5542298,82407167,560784563
2024-05-27,BTCO,1688838,79934848,562473401
2024-05-28,BTCO,6206524,84272111,568679925
2024-05-29,BTCO,5234981,86081245,573914906
2024-05-30,BTCO,3568101,84026336,577483007
2024-05-31,BTCO,3273289,84460719,580756296
2024-06-03,BTCO,2899473,85223008,583655769
2024-06-04,BTCO,2384807,85013854,586040576
2024-06-05,BTCO,2977291,86094776,589017867
2024-06-06,BTCO,3148526,85850337,592166393
2024-06-07,BTCO,4453172,87644306,596619565
2024-06-10,BTCO,5042697,85895284,601662262
2024-06-11,BTCO,7628672,89524794,609290934
2024-06-12,BTCO,2369293,88955176,611660227
2024-06-13,BTCO,4531772,89344388,616191999
2024-06-14,BTCO,3032903,88895953,619224902
2024-06-17,BTCO,2249404,84955559,621474306
2024-06-18,BTCO,3993822,82578702,625468128
2024-06-19,BTCO,3656860,83622841,629124988
2024-06-20,BTCO,3646875,83758042,632771863
2024-06-21,BTCO,2503835,80033433,635275698
2024-06-24,BTCO,1863810,76354945,637139508
2024-06-25,BTCO,3378902,78045009,640518410
2024-06-26,BTCO,2382903,74221388,642901313
2024-06-27,BTCO,2853334,71839741,645754647
2024-06-28,BTCO,3584786,71856426,649339433
2024-07-01,BTCO,5824322,74407459,655163755
2024-07-02,BTCO,3542329,75050315,658706084
2024-07-03,BTCO,2253764,74919272,660959848
2024-07-04,BTCO,1639547,73581528,662599395
2024-07-05,BTCO,5689033,76122035,668288428
2024-07-08,BTCO,3188210,74857073,671476638
2024-07-09,BTCO,5056183,74870559,676532821
2024-07-10,BTCO,4491979,71733866,681024800
2024-07-11,BTCO,4948308,74312881,685973108
2024-07-12,BTCO,5668119,75449228,691641227
2024-07-15,BTCO,2040322,74456647,693681549
2024-07-16,BTCO,4272577,76479820,697954126
2024-07-17,BTCO,1498755,73984753,699452881
2024-07-18,BTCO,6036289,76364182,705489170
2024-07-19,BTCO,5603653,78320960,711092823
2024-07-22,BTCO,2560620,78377745,713653443
2024-07-23,BTCO,5073630,81587565,718727073
2024-07-24,BTCO,2075985,80284648,720803058
2024-07-25,BTCO,2335919,80237664,723138977
2024-07-26,BTCO,4532359,81916689,727671336
2024-07-29,BTCO,5163640,83495543,732834976
2024-07-30,BTCO,3706197,81377418,736541173
2024-07-31,BTCO,6303113,84138202,742844286
2024-08-01,BTCO,3883317,85767755,746727603
2024-08-02,BTCO,2822653,86950861,749550256
2024-08-05,BTCO,4569864,85831692,754120120
2024-08-06,BTCO,2248933,84892415,756369053
2024-08-07,BTCO,5311002,85147234,761680055
2024-08-08,BTCO,1653729,82308984,763333784
2024-08-09,BTCO,3525267,80885943,766859051
2024-08-12,BTCO,2890337,78108161,769749388
2024-08-13,BTCO,5152034,81219873,774901422
2024-08-14,BTCO,2691782,79639078,777593204
2024-08-15,BTCO,3976960,82117283,781570164
2024-08-16,BTCO,3487343,79568337,785057507
2024-08-19,BTCO,3115751,77080435,788173258
2024-08-20,BTCO,6452821,80972636,794626079
2024-08-21,BTCO,4084129,79983135,798710208
2024-08-22,BTCO,2357560,80264710,801067768
2024-08-23,BTCO,4600694,82529485,805668462
2024-08-26,BTCO,2379652,80376778,808048114
2024-08-27,BTCO,4090778,79303916,812138892
2024-08-28,BTCO,1442828,77040547,813581720
2024-08-29,BTCO,1781108,72518542,815362828
2024-08-30,BTCO,4897037,73532262,820259865
2024-09-02,BTCO,5076620,75786229,825336485
2024-09-03,BTCO,4200042,75416407,829536527
2024-09-04,BTCO,2478186,75645660,832014713
2024-09-05,BTCO,6438088,76772746,838452801
2024-09-06,BTCO,1735321,76854338,840188122
2024-09-09,BTCO,3938195,77267266,844126317
2024-09-10,BTCO,2208325,76585254,846334642
2024-09-11,BTCO,1913376,73346596,848248018
2024-09-12,BTCO,5576761,76231575,853824779
2024-09-13,BTCO,2493446,74748061,856318225
2024-09-16,BTCO,2549027,73809745,858867252
2024-09-17,BTCO,6809002,77502996,865676254
2024-09-18,BTCO,2065307,73115482,867741561
2024-09-19,BTCO,5854650,74886003,873596211
2024-09-20,BTCO,1729831,74258274,875326042
2024-09-23,BTCO,5020998,74678578,880347040
2024-09-24,BTCO,5772834,78071760,886119874
2024-09-25,BTCO,4954914,78935896,891074788
2024-09-26,BTCO,1812145,79305213,892886933
2024-09-27,BTCO,4179184,81703289,897066117
2024-09-30,BTCO,4888355,81694607,901954472
2024-10-01,BTCO,3479865,80097852,905434337
2024-10-02,BTCO,3139437,79037247,908573774
2024-10-03,BTCO,5522150,82081211,914095924
2024-10-04,BTCO,3832506,79475629,917928430
2024-10-07,BTCO,1830628,79570936,919759058
2024-10-08,BTCO,3676355,79309096,923435413
2024-10-09,BTCO,3156301,80257072,926591714
2024-10-10,BTCO,4168930,82512626,930760644
2024-10-11,BTCO,2794016,79729881,933554660
2024-10-14,BTCO,3678792,80915227,937233452
2024-10-15,BTCO,4005656,82371856,941239108
2024-10-16,BTCO,3307239,78870093,944546347
2024-10-17,BTCO,3914915,80719701,948461262
2024-10-18,BTCO,5285679,80150730,953746941
2024-10-21,BTCO,3677399,82098298,957424340
2024-10-22,BTCO,4788070,81865370,962212410
2024-10-23,BTCO,3687946,79780482,965900356
2024-10-24,BTCO,2039424,76864992,967939780
2024-10-25,BTCO,4727161,79780008,972666941
2024-10-28,BTCO,1794463,77395287,974461404
2024-10-29,BTCO,3856423,76363355,978317827
2024-10-30,BTCO,5746662,78630152,984064489
2024-10-31,BTCO,3946484,79437199,988010973
2024-11-01,BTCO,1948991,75864040,989959964
2024-11-05,BTCO,2712784,74744318,992672748
2024-11-06,BTCO,4105346,77019036,996778094
2024-11-07,BTCO,4062528,77405209,1000840622
2024-11-08,BTCO,3640733,77889641,1004481355
2024-11-09,BTCO,3226919,76947630,1007708274
2024-11-12,BTCO,3354155,77507769,1011062429
2024-11-13,BTCO,1590022,75418999,1012652451
2024-11-14,BTCO,3677613,75090956,1016330064
2024-11-15,BTCO,5286795,77070512,1021616859
2024-11-16,BTCO,7419910,80575507,1029036769
2024-11-19,BTCO,4573225,79863053,1033609994
2024-11-20,BTCO,4996545,81182199,1038606539
2024-11-21,BTCO,5502410,81896539,1044108949
2024-11-22,BTCO,2757998,80966591,1046866947
2024-11-23,BTCO,4207430,83134597,1051074377
2024-11-26,BTCO,5231281,83638717,1056305658
2024-11-27,BTCO,1966420,83810674,1058272078
2024-11-28,BTCO,7490001,87444252,1065762079
2024-11-29,BTCO,5155152,86852742,1070917231
2024-11-30,BTCO,6178261,89084519,1077095492
2024-12-03,BTCO,6651740,93787268,1083747232
2024-12-04,BTCO,1964219,93038703,1085711451
2024-12-05,BTCO,2085876,91019233,1087797327
2024-12-06,BTCO,3551799,90508504,1091349126
2024-12-07,BTCO,2517299,89385070,1093866425
2024-12-10,BTCO,3012732,89170883,1096879157
2024-12-11,BTCO,2780891,88597619,1099660048
2024-12-12,BTCO,2078605,89086202,1101738653
2024-12-13,BTCO,3691136,89099725,1105429789
2024-12-14,BTCO,3662642,87475572,1109092431
2024-12-17,BTCO,2250877,82306539,1111343308
2024-12-18,BTCO,2318318,80051632,1113661626
2024-12-19,BTCO,3073747,78128834,1116735373
2024-12-20,BTCO,7458020,80084444,1124193393
2024-12-21,BTCO,2991369,80317815,1127184762
2024-12-24,BTCO,2787913,78898298,1129972675
2024-12-25,BTCO,4646609,78313626,1134619284
2024-12-26,BTCO,3548195,79895401,1138167479
2024-12-27,BTCO,2635167,75040567,1140802646
2024-12-28,BTCO,5540018,75425433,1146342664
2024-12-31,BTCO,3521689,72768861,1149864353
2025-01-01,BTCO,3421033,69538154,1153285386
2025-01-02,BTCO,6284694,73858629,1159570080
2025-01-03,BTCO,2008639,73781392,1161578719
2025-01-04,BTCO,1852022,72081615,1163430741
2025-01-07,BTCO,4201154,73765470,1167631895
2025-01-08,BTCO,1415250,72167988,1169047145
2025-01-09,BTCO,2435148,71822245,1171482293
2025-01-10,BTCO,3161360,72905000,1174643653
2025-01-11,BTCO,6227395,75441259,1180871048
2025-01-14,BTCO,5344264,77122881,1186215312
2025-01-15,BTCO,3336667,78208671,1189551979
2025-01-16,BTCO,4707850,80598203,1194259829
2025-01-17,BTCO,5958348,83482804,1200218177
2025-01-18,BTCO,3669470,79694254,1203887647
2025-01-21,BTCO,5333063,82035948,1209220710
2025-01-22,BTCO,2760349,82008384,1211981059
2025-01-23,BTCO,3978144,81339919,1215959203
2025-01-24,BTCO,3439922,81231646,1219399125
2025-01-25,BTCO,3834892,82431371,1223234017
2025-01-28,BTCO,4766001,81657354,1228000018
2025-01-29,BTCO,3939396,82075061,1231939414
2025-01-30,BTCO,2217997,80872025,1234157411
2025-01-31,BTCO,4453872,79041203,1238611283
2025-02-01,BTCO,4711930,81744494,1243323213
2025-02-04,BTCO,4355167,84247639,1247678380
2025-02-05,BTCO,6492556,86539041,1254170936
2025-02-06,BTCO,1754889,86878680,1255925825
2025-02-07,BTCO,4464469,88908001,1260390294
2025-02-08,BTCO,5356590,91103231,1265746884
2025-02-11,BTCO,7844156,92719992,1273591040
2025-02-12,BTCO,5188182,92563910,1278779222
2025-02-13,BTCO,4992174,94219417,1283771396
2025-02-14,BTCO,3094089,92605656,1286865485
2025-02-15,BTCO,3213923,89861231,1290079408
2025-02-18,BTCO,3683501,89875262,1293762909
2025-02-19,BTCO,2261969,86804168,1296024878
2025-02-20,BTCO,5726295,89770114,1301751173
2025-02-21,BTCO,3326935,89118905,1305078108
2025-02-22,BTCO,4719250,90398233,1309797358
2025-02-25,BTCO,2327553,88890894,1312124911
2025-02-26,BTCO,4883666,89008559,1317008577
2025-02-27,BTCO,4832374,89901537,1321840951
2025-02-28,BTCO,2813752,90497292,1324654703
2025-03-01,BTCO,5392997,91436417,1330047700
2025-03-04,BTCO,4432908,91157395,1334480608
2025-03-05,BTCO,5141207,91943435,1339621815
2025-03-06,BTCO,5354320,90805199,1344976135
2025-03-07,BTCO,5465403,94515713,1350441538
2025-03-08,BTCO,2363496,92414740,1352805034
2025-03-10,BTCO,5129335,92187485,1357934369
2025-03-11,BTCO,4545494,88888823,1362479863
2025-03-12,BTCO,5423920,89124561,1367903783
2025-03-13,BTCO,3197833,87330220,1371101616
2025-03-14,BTCO,5397953,89634084,1376499569
2025-03-17,BTCO,4270689,90690850,1380770258
2025-03-18,BTCO,4978292,91985641,1385748550
2025-03-19,BTCO,2761083,92484755,1388509633
2025-03-20,BTCO,5152930,91911390,1393662563
2025-03-21,BTCO,1531533,90115988,1395194096
2025-03-24,BTCO,4537005,89933743,1399731101
2025-03-25,BTCO,3110203,90716393,1402841304
2025-03-26,BTCO,1191935,87024662,1404033239
2025-03-27,BTCO,6506428,88698716,1410539667
2025-03-28,BTCO,1701709,87586673,1412241376
2025-03-31,BTCO,4894132,87087808,1417135508
2025-04-01,BTCO,2084194,84739094,1419219702
2025-04-02,BTCO,1779223,81377110,1420998925
2025-04-03,BTCO,2524914,78547704,1423523839
2025-04-04,BTCO,3785657,76867958,1427309496
2025-04-07,BTCO,3617920,78122382,1430927416
2025-04-08,BTCO,3226008,76219055,1434153424
2025-04-09,BTCO,2686513,74360074,1436839937
2025-04-10,BTCO,4417834,73353988,1441257771
2025-04-11,BTCO,1441537,71597692,1442699308
2025-04-14,BTCO,2918232,69117971,1445617540
2025-04-15,BTCO,6321559,71168841,1451939099
2025-04-16,BTCO,2722297,68912846,1454661396
2025-04-17,BTCO,6334315,72486078,1460995711
2025-04-18,BTCO,2340720,69673868,1463336431
2025-04-21,BTCO,2086551,70228886,1465422982
2025-04-22,BTCO,5664852,71356733,1471087834
2025-04-23,BTCO,4873233,73119763,1475961067
2025-04-24,BTCO,1654937,73582765,1477616004
2025-04-25,BTCO,1785385,68861722,1479401389
2025-04-28,BTCO,4393633,71553646,1483795022
2025-04-29,BTCO,3942930,70602444,1487737952
2025-04-30,BTCO,2830935,71349185,1490568887
2025-05-01,BTCO,2106264,71676226,1492675151
2025-05-02,BTCO,5629186,74780498,1498304337
2025-05-05,BTCO,8130351,79125192,1506434688
2025-05-06,BTCO,5675670,81182942,1512110358
2025-05-07,BTCO,6940448,84897382,1519050806
2025-05-08,BTCO,6222039,88432908,1525272845
2025-05-09,BTCO,1758048,85773122,1527030893
2025-05-12,BTCO,2349651,86681236,1529380544
2025-05-13,BTCO,6303805,90066809,1535684349
2025-05-14,BTCO,4212569,87957819,1539896918
2025-05-15,BTCO,5212074,90447596,1545108992
2025-05-16,BTCO,4201112,88314393,1549310104
2025-05-19,BTCO,5469446,91443119,1554779550
2025-05-20,BTCO,3678690,93035258,1558458240
2025-05-21,BTCO,5579476,92949882,1564037716
2025-05-22,BTCO,3902177,91978826,1567939893
2025-05-23,BTCO,6211508,96535397,1574151401
2025-05-26,BTCO,4414847,99164859,1578566248
2025-05-27,BTCO,2667230,97438456,1581233478
2025-05-28,BTCO,4348127,97843653,1585581605
2025-05-29,BTCO,6609031,101621749,1592190636
2025-05-30,BTCO,3216420,102731905,1595407056
2025-06-02,BTCO,2772334,99875053,1598179390
2025-06-03,BTCO,5654575,97399277,1603833965
2025-06-04,BTCO,3580849,95304456,1607414814
2025-06-05,BTCO,4122467,92486475,1611537281
2025-06-06,BTCO,6801766,93066202,1618339047
2025-06-09,BTCO,1878668,93186822,1620217715
2025-06-10,BTCO,2950189,93787360,1623167904
2025-06-11,BTCO,4621600,92105155,1627789504
2025-06-12,BTCO,7528737,95421323,1635318241
2025-06-13,BTCO,2425298,92634547,1637743539
2025-06-16,BTCO,3458552,91891987,1641202091
2025-06-17,BTCO,6677501,93100042,1647879592
2025-06-18,BTCO,4946089,94367441,1652825681
2025-06-19,BTCO,3843569,92631534,1656669250
2025-06-20,BTCO,3791831,92521188,1660461081
2025-06-23,BTCO,1631950,87941630,1662093031
2025-06-24,BTCO,2931070,86457853,1665024101
2025-06-25,BTCO,2674356,86464979,1667698457
2025-06-26,BTCO,2597463,84714315,1670295920
2025-06-27,BTCO,3609655,81714939,1673905575
2025-06-30,BTCO,3849859,82348378,1677755434
2025-07-01,BTCO,6171063,85747107,1683926497
2025-07-02,BTCO,5324149,85416681,1689250646
2025-07-03,BTCO,2126319,83962151,1691376965
2025-07-04,BTCO,3814457,83654141,1695191422
2025-07-07,BTCO,6552881,83405256,1701744303
2025-07-08,BTCO,2460281,83986869,1704204584
2025-07-09,BTCO,3552897,84589577,1707757481
2025-07-10,BTCO,5849890,85817867,1713607371
2025-07-11,BTCO,5413467,83702597,1719020838
2025-07-14,BTCO,2839259,84116558,1721860097
2025-07-15,BTCO,7661010,88319016,1729521107
2025-07-16,BTCO,2211566,83853081,1731732673
2025-07-17,BTCO,2940510,81847502,1734673183
2025-07-18,BTCO,5396373,83400306,1740069556
2025-07-21,BTCO,5681910,85290385,1745751466
2025-07-22,BTCO,3910622,87569057,1749662088
2025-07-23,BTCO,2735058,87373045,1752397146
2025-07-24,BTCO,2391549,87090238,1754788695
2025-07-25,BTCO,4277781,88770556,1759066476
2025-07-28,BTCO,4837213,89998114,1763903689
2025-07-29,BTCO,4387080,90535335,1768290769
2025-07-30,BTCO,4652040,89016312,1772942809
2025-07-31,BTCO,6176878,89869041,1779119687
2025-08-01,BTCO,2428827,90171549,1781548514
2025-08-04,BTCO,4652764,91009856,1786201278
2025-08-05,BTCO,4165774,88622749,1790367052
2025-08-06,BTCO,2165179,88327647,1792532231
2025-08-07,BTCO,4068394,88843144,1796600625
2025-08-08,BTCO,6063155,89056409,1802663780
2025-08-11,BTCO,2562345,86205287,1805226125
2025-08-12,BTCO,2719657,86085685,1807945782
2025-08-13,BTCO,4783061,83207736,1812728843
2025-08-14,BTCO,3497793,84493963,1816226636
2025-08-15,BTCO,3176735,84730188,1819403371
2025-08-18,BTCO,2177212,81511027,1821580583
2025-08-19,BTCO,6245692,82074809,1827826275
2025-08-20,BTCO,5493120,83657307,1833319395
2025-08-21,BTCO,5899225,86821474,1839218620
2025-08-22,BTCO,3135769,87565694,1842354389
2025-08-25,BTCO,5230951,88518864,1847585340
2025-08-26,BTCO,6103191,89784842,1853688531
2025-08-27,BTCO,3123786,88521548,1856812317
2025-08-28,BTCO,4910890,88780398,1861723207
2025-08-29,BTCO,4362519,86966039,1866085726
2025-09-01,BTCO,2357463,86894675,1868443189
2025-09-02,BTCO,3601580,85843491,1872044769
2025-09-03,BTCO,2659320,84337037,1874704089
2025-09-04,BTCO,1585127,83756985,1876289216
2025-09-05,BTCO,6355929,86044520,1882645145
2025-09-08,BTCO,3945383,83926748,1886590528
2025-09-09,BTCO,3369527,84733930,1889960055
2025-09-10,BTCO,4102084,86116357,1894062139
2025-09-11,BTCO,5373401,86706697,1899435540
2025-09-12,BTCO,5565517,88774421,1905001057
2025-09-15,BTCO,4660067,90257753,1909661124
2025-09-16,BTCO,4061939,92142480,1913723063
2025-09-17,BTCO,4583290,90480078,1918306353
2025-09-18,BTCO,2980293,87967251,1921286646
2025-09-19,BTCO,3009835,85077861,1924296481
2025-09-22,BTCO,4852766,86794858,1929149247
2025-09-23,BTCO,2503559,84067466,1931652806
2025-09-24,BTCO,6493674,84457949,1938146480
2025-09-25,BTCO,4366787,85700950,1942513267
2024-01-11,HODL,2204320,0,2204320
2024-01-12,HODL,3547953,0,5752273
2024-01-13,HODL,3390496,0,9142769
2024-01-16,HODL,2900553,0,12043322
2024-01-17,HODL,3082076,0,15125398
2024-01-18,HODL,4639081,0,19764479
2024-01-19,HODL,3744818,0,23509297
2024-01-20,HODL,3706946,0,27216243
2024-01-23,HODL,4772335,0,31988578
2024-01-24,HODL,4897040,0,36885618
2024-01-25,HODL,4176849,0,41062467
2024-01-26,HODL,4533335,0,45595802
2024-01-27,HODL,6282938,0,51878740
2024-01-30,HODL,3356408,0,55235148
2024-01-31,HODL,5780062,0,61015210
2024-02-01,HODL,4457367,0,65472577
2024-02-02,HODL,7032501,0,72505078
2024-02-03,HODL,2217696,0,74722774
2024-02-06,HODL,3616359,0,78339133
2024-02-07,HODL,3132208,0,81471341
2024-02-08,HODL,5004710,86476051,86476051
2024-02-09,HODL,2619739,86891470,89095790
2024-02-10,HODL,2405337,85748854,91501127
2024-02-13,HODL,3284972,85643330,94786099
2024-02-14,HODL,2165680,84908457,96951779
2024-02-15,HODL,2494579,84320960,99446358
2024-02-16,HODL,4080051,83761930,103526409
2024-02-17,HODL,3459648,83476760,106986057
2024-02-20,HODL,4636445,84406259,111622502
2024-02-21,HODL,3455036,83088960,115077538
2024-02-22,HODL,3063108,81255028,118140646
2024-02-23,HODL,3601130,80679309,121741776
2024-02-24,HODL,1935209,78081183,123676985
2024-02-27,HODL,2031260,73829505,125708245
2024-02-28,HODL,2802321,73275418,128510566
2024-02-29,HODL,3379873,70875229,131890439
2024-03-01,HODL,1406403,67824265,133296842
2024-03-02,HODL,1533854,62325618,134830696
2024-03-05,HODL,1006615,61114537,135837311
2024-03-06,HODL,3167827,60666005,139005138
2024-03-07,HODL,1131168,58664965,140136306
2024-03-08,HODL,3194496,56854751,143330802
2024-03-09,HODL,2163088,56398100,145493890
2024-03-11,HODL,1542573,55535336,147036463
2024-03-12,HODL,1586487,53836851,148622950
2024-03-13,HODL,1953173,53624344,150576123
2024-03-14,HODL,2557786,53687551,153133909
2024-03-15,HODL,4426526,54034026,157560435
2024-03-18,HODL,1869840,52444218,159430275
2024-03-19,HODL,4361108,52168881,163791383
